marca;modelo;pais;year_modelo;clase;sub_clase;tipo;avaluo;cilindraje;tipo_combustible
110;2520;26;2018;0;17;0;27990.0;1368;3
239;4617;34;2019;2;22;0;44990.0;3198;0
334;4140;35;2018;5;20;0;5200.0;49;3
54;622;8;2019;0;47;0;16990.0;1497;3
334;2965;8;2018;5;41;0;1200.0;124;3
112;2234;14;2018;4;37;0;38990.0;2488;3
139;7276;9;2019;1;10;1;38864.0;4009;0
128;3222;8;2019;4;37;0;39990.0;1967;3
162;3345;8;2019;2;22;0;26790.0;2771;0
18;5300;8;2019;5;41;0;2399.0;250;3
112;5360;1;2019;2;22;0;43990.0;3198;0
227;4176;8;2017;5;41;0;1112.0;200;3
130;7053;8;2019;4;37;0;22200.0;1499;3
54;457;8;2019;4;37;0;16990.0;1497;3
201;7174;8;2019;2;32;0;29990.0;2771;0
319;1916;8;2019;4;37;0;29990.0;1499;3
139;7270;9;2019;1;10;1;36400.0;4009;0
368;586;11;2017;2;22;0;31992.0;1968;0
20;5155;19;2019;5;41;0;3094.28;160;3
288;200;8;2019;5;41;0;1707.0;250;3
254;4199;8;2019;5;21;0;1310.81;230;3
55;1641;11;2019;2;22;0;37880.0;2999;0
54;6326;8;2019;4;37;0;26990.0;1498;3
128;6885;11;2019;2;22;0;28990.0;1996;0
18;733;8;2019;5;41;0;1025.0;150;3
308;7246;8;2019;5;41;0;1493.32;200;3
308;7233;8;2019;5;41;0;955.99;150;3
308;7243;8;2019;5;41;0;1589.99;200;3
41;5977;8;2019;5;41;0;1239.99;175;3
308;7256;8;2019;5;41;0;1629.99;250;3
308;7257;8;2019;5;41;0;1444.2;250;3
308;7231;8;2018;5;41;0;992.27;150;3
162;5594;8;2019;4;37;0;19490.0;1499;3
199;5034;10;2019;0;47;0;11990.0;998;3
54;6350;8;2019;4;37;0;21990.0;1598;3
162;3338;8;2019;2;22;0;22990.0;2000;3
331;5796;8;2019;5;21;0;1305.39;196;3
87;1778;8;2018;5;41;0;1350.0;149;3
142;6554;22;2008;5;20;0;512.0;450;3
55;2213;23;2018;0;48;0;42990.0;1490;3
116;3064;8;2019;2;32;0;18990.0;1498;3
273;130;17;2019;4;37;0;27990.0;1199;3
87;1808;8;2018;5;41;0;1600.0;249;3
162;3317;8;2019;1;10;1;20990.0;2771;0
54;5163;8;2019;2;32;0;14990.0;1173;3
18;2402;8;2019;5;41;0;1850.0;200;3
112;2142;6;2019;4;37;0;49990.0;1999;3
52;1554;8;2019;4;37;0;19990.0;1480;3
273;242;17;2019;4;37;0;45990.0;1598;3
153;3249;11;2017;6;38;0;28792.0;3907;0
153;5831;10;2018;0;35;0;34990.0;2000;6
265;2665;23;2018;2;22;0;49657.0;2488;0
112;5359;1;2019;2;22;0;35990.0;2488;3
77;3754;23;2018;4;37;0;39990.0;2360;3
239;4614;34;2019;2;22;0;34990.0;2488;3
162;3356;8;2019;1;10;1;22990.0;2771;0
18;6754;8;2018;5;41;0;1575.0;150;3
368;101;5;2018;6;2;1;72900.0;6871;0
18;7463;8;2018;5;41;0;3540.0;250;3
136;3643;9;2019;5;41;0;1799.0;200;3
76;975;8;2018;2;32;0;18990.0;1499;3
136;1682;19;2019;5;41;0;1499.0;150;3
288;870;8;2018;5;41;0;1367.0;200;3
76;2958;8;2019;4;37;0;26990.0;1499;3
334;1846;9;2019;5;41;0;9500.0;644;3
103;2765;8;2018;5;41;0;1483.33;250;3
288;151;8;2019;5;41;0;1378.0;200;3
20;5418;19;2019;5;53;0;6400.0;199;3
12;2826;19;2019;5;53;0;5000.0;200;3
72;2035;8;2018;5;41;0;1284.19;250;3
379;6092;8;2019;5;41;0;1490.0;110;3
213;7001;8;2019;4;37;0;18990.0;1600;3
116;812;8;2019;1;10;1;21990.0;3800;0
139;7269;9;2019;1;9;1;38400.0;4009;0
87;1777;8;2018;5;41;0;1100.0;149;3
265;5513;10;2017;4;37;0;40920.0;2500;3
128;3492;8;2019;4;37;0;28990.0;1997;3
25;6456;8;2017;5;41;0;3720.0;250;3
379;7414;22;2006;5;21;0;615.0;250;3
165;4994;16;2014;4;37;0;7588.79;2000;3
153;499;10;2018;0;47;0;19990.0;1600;3
265;4986;16;2017;4;37;0;36356.06;3500;3
308;4427;8;2019;2;32;0;18990.0;1498;3
334;3129;8;2019;5;41;0;8987.0;248;3
331;5800;8;2019;5;21;0;1281.46;250;3
319;1919;8;2019;4;37;0;34990.0;1796;3
334;1826;8;2019;5;41;0;9079.0;248;3
331;5800;8;2018;5;21;0;1423.69;230;3
112;2376;16;2018;2;22;0;59990.0;3340;3
227;4176;8;2018;5;41;0;1392.75;200;3
199;5893;10;2019;4;37;0;39990.0;2359;3
254;1743;8;2018;5;41;0;1122.13;150;3
308;7244;8;2018;5;41;0;1355.78;200;3
379;7336;19;2018;5;41;0;1107.14;110;3
379;2784;19;2018;5;41;0;3580.0;250;3
249;4924;16;2014;4;37;0;9579.72;2000;3
165;6963;16;2018;4;37;0;79990.0;3604;3
288;149;8;2019;5;41;0;1200.0;200;3
353;6440;8;2018;5;41;0;3600.0;200;3
39;6705;8;2019;4;37;0;19990.0;1498;3
348;4681;34;2018;0;47;0;23990.0;1496;3
18;6475;8;2015;5;41;0;608.0;250;3
379;4460;20;2019;5;41;0;6150.0;320;3
136;1682;19;2018;5;41;0;1499.0;150;3
249;4891;22;2018;4;37;0;41171.21;2000;3
18;6479;8;2019;5;41;0;1620.0;250;3
142;7184;8;2019;5;51;0;3499.0;149;3
199;5037;10;2019;0;47;0;16590.0;1248;3
199;5035;10;2019;0;47;0;14990.0;1248;3
18;4529;8;2017;5;19;0;2456.0;150;3
18;1123;8;2018;5;41;0;2750.0;250;3
142;1134;8;2019;5;41;0;2299.0;125;3
139;2495;9;2019;6;2;1;51520.0;5123;0
287;5312;23;2018;2;22;0;95990.0;5700;3
54;6314;8;2019;4;37;0;19990.0;1971;3
34;283;0;2018;0;47;0;49990.0;1499;3
291;1889;9;2017;4;37;0;19999.62;1600;3
55;1052;16;2018;0;18;0;45490.77;3600;3
18;3675;8;2017;5;41;0;1841.67;250;3
213;7001;8;2019;4;37;0;18990.0;1598;3
213;7059;8;2019;4;37;0;19990.0;1499;3
227;4170;8;2018;5;41;0;1102.5;150;3
199;1108;10;2018;2;32;0;39990.0;3342;3
348;5380;22;2017;4;37;0;49559.56;2000;3
249;4901;22;2018;4;37;0;50275.78;2360;3
112;5359;1;2019;2;22;0;35990.0;2500;3
348;4032;22;2019;4;37;0;87990.0;3956;3
103;2768;8;2019;5;41;0;2020.0;250;3
194;5481;8;2018;5;41;0;1210.88;150;3
345;6276;8;2019;5;41;0;1090.0;150;3
103;2765;8;2019;5;41;0;1960.0;250;3
345;5539;8;2018;5;41;0;1249.0;150;3
25;6450;8;2018;5;41;0;2851.4;150;3
331;5799;8;2019;5;21;0;1661.22;230;3
254;2967;8;2018;5;41;0;986.53;149;3
355;6639;19;2018;5;41;0;1818.0;177;3
42;2350;8;2017;0;48;0;13964.0;1000;3
20;6698;19;2018;5;41;0;2585.0;150;3
371;6855;8;2018;5;53;0;6750.0;205;3
112;5360;1;2018;2;22;0;45990.0;3198;0
348;4653;20;2019;0;48;0;38990.0;2694;3
153;2830;10;2015;0;47;0;39996.0;5000;3
153;2829;10;2015;0;47;0;39996.0;5000;3
242;900;0;2019;0;47;0;64990.0;1497;3
18;4345;8;2018;5;41;0;1385.0;150;3
142;1221;8;2019;5;41;0;2299.0;125;3
254;1743;8;2019;5;41;0;1122.13;150;3
18;5690;8;2019;5;41;0;2400.0;250;3
18;7462;8;2018;5;41;0;3500.0;250;3
354;6184;11;2019;5;41;0;997.97;125;3
72;1962;8;2018;5;41;0;1022.71;150;3
153;3023;19;2019;0;48;0;12990.0;1200;3
72;1999;8;2017;5;41;0;768.32;200;3
153;3280;11;2019;1;12;1;25990.0;2607;0
162;3430;8;2019;2;32;0;40990.0;2771;0
128;3210;8;2019;4;37;0;34990.0;2378;3
379;6084;19;2018;5;41;0;2135.0;150;3
142;1223;8;2019;5;41;0;2299.0;125;3
76;3807;8;2019;2;8;0;11990.0;1100;3
403;7450;8;2019;0;47;0;15990.0;1499;3
323;2532;8;2017;5;27;0;231.5;350;2
20;1835;19;2019;5;41;0;5899.0;373;3
128;3187;8;2019;4;37;0;25990.0;1497;3
120;6634;11;2018;5;41;0;1969.0;197;3
227;4181;8;2019;5;41;0;1949.0;250;3
308;7028;8;2019;2;32;0;14990.0;1499;3
288;57;8;2019;5;41;0;901.0;150;3
288;39;8;2019;5;41;0;1098.0;150;3
142;1221;8;2018;5;41;0;2299.0;125;3
18;6791;8;2019;5;41;0;1220.0;150;3
18;5435;8;2019;5;41;0;1090.0;150;3
368;5103;19;2018;0;48;0;19990.0;1600;3
78;7084;8;2018;4;37;0;19990.0;1800;3
55;1116;8;2019;0;47;0;24490.0;1485;3
18;6484;8;2019;5;41;0;2030.0;250;3
18;4278;8;2018;5;41;0;1120.0;150;3
25;6528;8;2019;5;41;0;9529.4;500;3
87;1803;8;2018;5;41;0;2500.0;249;3
288;57;8;2018;5;41;0;940.0;150;3
72;2010;8;2018;5;41;0;1196.32;200;3
249;2116;22;2018;0;48;0;36990.0;2000;3
199;5845;10;2019;4;37;0;39990.0;2359;3
55;5866;9;2018;0;48;0;15990.0;1206;3
18;6477;8;2018;5;41;0;1440.0;200;3
162;5611;8;2019;4;37;0;26990.0;2000;3
249;4018;34;2018;2;22;0;49990.0;2477;0
18;3704;8;2019;5;41;0;1248.0;125;3
18;634;8;2019;5;41;0;2699.0;250;3
199;5884;11;2017;4;37;0;23992.0;2000;3
18;2643;8;2019;5;41;0;989.0;125;3
288;147;8;2019;5;41;0;1380.0;200;3
153;3024;19;2018;0;48;0;14990.0;1000;3
273;239;17;2019;4;37;0;39990.0;1997;0
273;5112;14;2019;2;46;0;19990.0;1560;0
142;4575;19;2018;5;41;0;1990.0;110;3
142;1136;19;2018;5;41;0;3599.0;160;3
308;7250;8;2018;5;19;0;1169.11;200;3
282;5239;8;2018;5;19;0;2350.0;200;3
194;4979;8;2018;5;41;0;2295.12;250;3
112;2234;14;2018;4;37;0;38990.0;2500;3
153;3014;19;2018;0;47;0;16490.0;1200;3
130;7107;8;2019;4;37;0;26760.0;1997;3
130;7054;8;2019;4;37;0;19990.0;1499;3
153;3179;36;2019;2;32;0;55990.0;2500;0
369;6714;4;2018;4;37;0;59990.0;1969;3
369;7118;4;2019;4;37;0;69990.0;1969;3
58;914;14;2019;0;47;0;24990.0;1587;3
58;957;12;2019;0;48;0;23990.0;1560;0
139;2495;9;2018;6;38;0;52440.0;5123;0
58;961;12;2019;0;48;0;25990.0;1560;0
55;2736;22;2018;1;10;1;97990.0;7790;0
55;2736;22;2019;1;10;1;97990.0;7790;0
55;4758;22;2019;1;10;1;35490.0;5193;0
348;4648;34;2019;2;7;0;29990.0;2694;3
153;1482;19;2019;4;37;0;29990.0;1600;3
165;3003;16;2019;4;37;0;69990.0;3604;3
295;3457;19;2018;5;21;0;5990.0;411;3
334;1843;9;2019;5;41;0;4800.0;199;3
368;594;1;2017;2;22;0;31999.2;1968;0
288;45;8;2019;5;41;0;973.0;150;3
87;1806;8;2019;5;41;0;1450.0;229;3
249;4404;34;2018;4;37;0;69990.0;2998;3
87;1787;8;2019;5;41;0;1450.0;197;3
403;6129;11;2018;4;37;0;24990.0;1498;3
18;5435;8;2018;5;41;0;1090.0;150;3
345;6549;8;2013;5;19;0;172.5;200;3
72;1966;8;2018;5;41;0;993.73;150;3
227;4157;8;2008;5;41;0;70.5;110;3
13;5189;23;2018;4;37;0;89990.0;2000;3
13;472;0;2019;0;47;0;53000.0;1400;3
87;1779;8;2019;5;41;0;1000.0;149;3
239;4639;22;2019;4;37;0;57490.0;2488;3
87;1777;8;2019;5;41;0;1000.0;149;3
162;3343;8;2019;2;22;0;26290.0;2771;0
207;185;3;2019;5;21;0;15950.0;250;3
254;2717;8;2018;5;41;0;1148.3;150;3
288;870;11;2017;5;41;0;1120.0;200;3
153;6593;10;2018;4;37;0;29990.0;2000;3
112;2143;6;2018;4;37;0;49990.0;3500;3
267;5566;8;2018;5;20;0;1749.0;150;3
20;5138;19;2017;5;41;0;2006.4;135;3
112;2360;16;2018;2;22;0;79990.0;3496;3
20;842;19;2015;5;41;0;637.92;145;3
319;1915;8;2019;4;37;0;25490.0;1499;3
142;3573;23;2018;4;37;0;50117.56;1800;3
240;931;8;2018;5;41;0;800.0;125;3
128;6896;8;2019;2;7;0;24490.0;1996;0
284;1043;8;2015;5;41;0;423.2;110;3
165;4621;23;2018;4;37;0;39990.0;2359;3
191;3818;8;2019;2;22;0;23990.0;2378;3
18;5690;8;2018;5;41;0;2400.0;250;3
18;3705;8;2018;5;41;0;999.0;125;3
207;179;19;2017;5;41;0;5592.0;249;3
288;39;8;2017;5;41;0;876.0;150;3
345;6550;8;2019;5;19;0;1479.0;200;3
345;2379;8;2018;5;41;0;2800.0;250;3
72;1958;8;2018;5;41;0;995.2;150;3
153;5661;10;2015;0;48;0;27196.0;3300;3
142;1223;8;2018;5;41;0;2299.0;125;3
345;6550;8;2018;5;19;0;1479.0;200;3
87;1791;8;2019;5;41;0;1480.0;197;3
311;3494;8;2019;1;10;1;67990.0;9726;0
87;1789;8;2019;5;41;0;1250.0;198;3
249;4403;34;2018;4;37;0;59990.0;2998;3
72;1992;8;2019;5;41;0;1032.79;180;3
87;1768;11;2013;5;41;0;89.0;125;3
116;718;8;2019;1;12;1;20990.0;2771;0
162;3346;8;2018;2;22;0;28990.0;1910;0
353;6379;8;2018;5;41;0;1600.0;150;3
369;7116;4;2019;4;37;0;59990.0;1969;3
142;4978;19;2009;5;41;0;110.0;99;3
42;7387;8;2019;4;37;0;19996.0;1500;3
177;6784;8;2019;2;22;0;24990.0;2400;0
334;3131;20;2019;5;41;0;5673.0;147;3
116;826;8;2015;1;43;1;15320.0;3760;0
363;6768;19;2017;5;41;0;3200.0;150;3
139;7259;9;2019;1;9;1;33948.0;4009;0
177;4557;8;2019;1;12;1;19990.0;2771;0
313;4805;28;2019;0;47;0;29990.0;1600;3
55;1119;8;2018;0;47;0;22490.0;1485;3
72;2012;8;2018;5;41;0;1216.58;200;3
142;1505;22;2008;5;41;0;750.0;249;3
58;781;14;2019;2;32;0;25990.0;1560;0
139;2840;9;2019;1;10;1;96880.0;7684;0
353;6414;8;2018;5;41;0;1900.0;150;3
353;6406;8;2018;5;41;0;1497.0;220;3
353;6394;8;2019;5;41;0;2560.0;250;3
55;5633;11;2018;0;47;0;19990.0;1485;3
153;1450;10;2016;6;4;1;43494.0;3907;0
267;5570;8;2018;5;41;0;1790.0;250;3
353;6387;8;2018;5;41;0;1700.0;150;3
353;6406;8;2017;5;41;0;1197.6;220;3
353;6422;8;2019;5;41;0;1400.0;150;3
273;361;17;2019;4;37;0;48990.0;1598;3
353;6387;8;2019;5;41;0;1700.0;150;3
353;6386;8;2019;5;41;0;1440.0;150;3
247;4876;0;2016;0;48;0;23126.69;1200;3
353;6399;8;2019;5;41;0;1150.0;110;3
227;4182;8;2018;5;41;0;2249.0;250;3
291;4131;9;2018;0;47;0;19922.8;1600;3
353;6391;8;2019;5;41;0;2460.0;200;3
284;5244;8;2015;5;21;0;577.6;150;3
72;2014;8;2018;5;41;0;1474.17;200;3
55;2738;22;2018;1;10;1;96990.0;7790;0
20;5147;19;2018;5;41;0;4370.0;200;3
139;7275;9;2019;1;30;1;40764.0;4009;0
142;1130;19;2018;5;41;0;2299.0;110;3
55;4734;22;2019;1;30;1;32490.0;2999;0
18;3704;8;2018;5;41;0;999.0;125;3
55;2680;22;2018;1;30;1;57394.24;5193;0
334;3049;11;2019;4;37;0;33760.0;2400;3
55;1656;11;2019;2;22;0;26990.0;2500;0
142;7184;8;2019;5;51;0;3499.0;150;3
350;6661;11;2014;5;41;0;184.35;150;3
156;3654;8;2018;5;41;0;1007.57;170;3
77;3752;23;2018;4;37;0;37990.0;2360;3
58;782;14;2019;2;32;0;26990.0;1560;0
18;4278;8;2019;5;41;0;1120.0;150;3
239;4792;23;2019;0;47;0;29990.0;1998;3
107;1026;8;2019;2;32;0;16990.0;1495;3
199;5472;23;2019;0;47;0;19990.0;1368;3
107;1031;8;2018;4;37;0;19990.0;1497;3
162;3369;8;2019;1;10;1;26990.0;3900;0
162;3373;8;2019;1;10;1;27990.0;3900;0
326;5438;10;2019;4;37;0;49990.0;2000;3
71;1936;8;2007;5;41;0;99.8;125;3
221;4056;8;2015;5;41;0;314.0;150;3
55;1634;11;2019;2;22;0;29990.0;3000;0
291;1897;9;2019;4;37;0;25802.96;1998;3
284;5261;8;2015;5;19;0;786.4;250;3
254;4199;8;2019;5;21;0;1310.81;250;3
54;5183;8;2019;0;48;0;12990.0;998;3
353;6391;8;2018;5;41;0;2460.0;200;3
54;5183;8;2018;0;48;0;12990.0;998;3
308;7246;8;2018;5;41;0;1493.32;200;3
267;5571;8;2019;5;41;0;2190.0;250;3
18;6479;8;2018;5;41;0;1620.0;250;3
227;4156;8;2019;5;41;0;1090.0;110;3
190;3975;22;2017;5;19;0;13940.0;249;3
353;6380;8;2019;5;41;0;1460.0;150;3
308;7249;8;2018;5;19;0;1345.96;200;3
265;5522;16;2017;0;48;0;43395.34;2500;3
353;6379;8;2017;5;41;0;1280.0;150;3
34;6995;0;2019;4;37;0;59990.0;1499;3
308;7038;8;2019;2;32;0;15990.0;1499;3
116;686;8;2018;8;6;1;89990.0;11800;0
273;133;17;2019;4;37;0;29990.0;1587;3
156;3654;8;2019;5;41;0;1089.53;170;3
313;3917;28;2019;4;37;0;59990.0;2000;3
313;2432;28;2017;0;48;0;17911.2;1600;3
103;7334;8;2016;5;41;0;2224.8;190;3
116;6610;8;2019;2;22;0;29990.0;2776;0
55;1050;16;2017;0;17;0;37707.0;2000;3
265;5214;27;2018;4;37;0;48792.5;1200;3
239;4629;22;2019;4;37;0;55990.0;2488;3
165;3005;16;2018;4;37;0;95690.0;3604;3
227;4167;8;2018;5;41;0;1046.25;150;3
353;6435;8;2019;5;41;0;1600.0;150;3
107;1037;8;2019;4;37;0;21990.0;1600;3
142;1136;19;2019;5;41;0;3599.0;160;3
254;5504;8;2019;5;20;0;2953.99;250;3
18;6666;8;2016;5;41;0;899.4;200;3
128;3169;8;2018;4;37;0;23490.0;1997;3
153;4669;10;2019;4;37;0;39990.0;2400;3
199;5854;10;2015;4;37;0;14418.64;1600;3
55;1120;8;2018;0;47;0;25490.0;1485;3
354;6223;11;2018;5;41;0;1359.6;200;3
153;5660;10;2015;0;48;0;19996.0;2400;3
34;2797;19;2019;5;51;0;9990.0;313;3
55;1657;11;2018;2;7;0;27470.0;2499;0
110;2711;34;2017;2;22;0;35992.0;2477;0
256;4161;8;2015;5;41;0;445.98;150;3
112;2335;16;2018;4;37;0;69990.0;3500;3
334;3122;9;2018;5;41;0;2620.0;155;3
136;3313;19;2019;5;41;0;1299.0;100;3
265;2658;22;2004;2;22;0;2150.0;2500;0
18;6792;8;2018;5;41;0;1350.0;180;3
112;2134;19;2018;4;37;0;51143.05;2000;3
249;4925;22;2017;4;37;0;37223.52;2000;3
153;5829;16;2015;0;47;0;11463.7;2400;3
331;5800;8;2019;5;21;0;1281.46;230;3
371;6865;8;2015;5;41;0;488.0;125;3
120;6021;11;2019;5;41;0;4273.24;300;3
19;7006;8;2019;4;37;0;18990.0;1499;3
112;2320;16;2017;4;37;0;77592.0;3500;3
153;4668;10;2019;4;37;0;39990.0;2400;3
162;5593;8;2019;4;37;0;22490.0;1499;3
1;507;8;2016;5;41;0;540.0;110;3
112;2364;16;2018;2;22;0;99990.0;3500;3
345;5538;8;2018;5;41;0;1179.0;150;3
18;5373;8;2018;5;41;0;1123.0;150;3
42;2384;8;2017;0;47;0;17053.6;1500;3
142;1466;16;2018;4;37;0;49990.0;2400;3
153;3284;10;2019;1;12;1;28990.0;3900;0
345;5538;8;2019;5;41;0;1179.0;150;3
55;1648;11;2018;2;22;0;39990.0;2999;0
139;7300;9;2019;1;43;1;42380.0;4009;0
142;7193;5;2017;5;51;0;5199.2;190;3
403;6097;8;2019;4;37;0;19990.0;1499;3
156;3657;8;2018;5;41;0;1250.86;200;3
227;4156;8;2018;5;41;0;933.75;110;3
249;2117;22;2018;0;48;0;46990.0;2000;3
288;45;8;2018;5;41;0;945.0;150;3
288;50;8;2018;5;41;0;931.0;150;3
142;1221;8;2017;5;41;0;1839.2;125;3
190;3883;34;2018;5;41;0;9999.0;300;3
239;4656;22;2019;0;47;0;39990.0;1998;3
291;1895;9;2019;4;37;0;29526.84;1998;3
291;4131;9;2018;0;47;0;19922.8;1599;3
291;5641;9;2019;0;47;0;19690.8;1598;3
87;1782;8;2018;5;41;0;1450.0;198;3
52;1564;8;2019;4;37;0;29990.0;1499;3
55;1645;11;2019;2;22;0;39990.0;3000;0
112;5359;1;2018;2;22;0;37990.0;2500;3
162;3357;8;2019;1;10;1;22990.0;2771;0
162;3418;8;2019;8;6;1;88000.0;11596;0
265;6760;23;2018;0;47;0;19990.0;1598;3
156;3652;8;2019;5;41;0;857.66;150;3
256;4580;8;2017;5;21;0;1381.68;200;3
165;4619;23;2019;4;37;0;54990.0;2359;3
142;1748;19;2018;5;41;0;1999.0;110;3
142;7186;8;2019;5;41;0;4099.0;190;3
308;7235;8;2018;5;41;0;1247.71;150;3
72;2035;8;2019;5;41;0;1151.58;250;3
72;1947;8;2018;5;41;0;1484.26;150;3
156;3659;8;2017;5;41;0;1146.25;200;3
326;3938;10;2019;4;37;0;29990.0;2000;3
242;2937;0;2019;4;37;0;89990.0;1991;3
110;353;26;2019;0;17;0;29990.0;1368;3
403;7453;8;2018;0;47;0;19990.0;1499;3
72;2011;8;2018;5;41;0;1309.51;200;3
388;7468;8;2019;6;2;1;63500.0;3760;0
4;567;8;2016;5;41;0;804.6;200;3
72;2037;8;2018;5;41;0;1172.53;250;3
368;596;1;2017;2;22;0;31999.2;1968;3
34;284;0;2018;0;47;0;59990.0;1998;3
256;2743;8;2015;5;41;0;394.08;150;3
288;149;8;2018;5;41;0;1110.0;200;3
165;4992;16;2014;4;37;0;8062.83;2400;3
348;4649;1;2019;2;7;0;37990.0;2694;3
153;3308;11;2019;1;10;1;38990.0;3907;0
87;1787;8;2019;5;41;0;1450.0;200;3
202;4354;11;2011;5;41;0;97.97;100;3
156;3653;8;2019;5;41;0;1188.8;160;3
142;7183;8;2016;5;51;0;2694.0;150;3
265;4490;16;2017;4;37;0;53335.46;3500;3
288;151;11;2018;5;41;0;1226.0;200;3
105;207;8;2018;5;20;0;1500.0;250;3
334;6564;9;2007;5;41;0;220.0;183;3
284;1526;8;2015;1;10;1;10360.0;4087;0
19;7005;8;2019;4;37;0;17990.0;1499;3
72;2009;8;2019;5;41;0;1183.84;200;3
55;4747;22;2019;1;43;1;41190.0;5193;0
142;1141;34;2018;5;41;0;12290.0;500;3
308;7025;8;2019;2;32;0;13990.0;1499;3
142;4592;22;2018;5;41;0;15990.0;750;3
142;1146;8;2019;5;41;0;4999.0;190;3
142;1848;19;2018;5;41;0;1999.0;110;3
291;5647;9;2018;0;48;0;19990.0;1598;3
227;888;8;2018;5;41;0;1361.25;175;3
282;5232;8;2003;5;21;0;107.52;125;3
110;2711;34;2018;2;22;0;42990.0;2477;0
20;5155;19;2018;5;41;0;3369.99;160;3
54;6311;8;2019;4;37;0;24990.0;1498;3
116;683;8;2018;8;6;1;79990.0;11800;0
87;1768;8;2019;5;41;0;1000.0;124;3
334;4143;10;2007;5;20;0;400.0;158;3
107;1030;8;2018;4;37;0;18990.0;1497;3
102;2761;8;2013;5;19;0;90.23;150;3
227;4175;8;2019;5;41;0;1490.0;200;3
353;6380;8;2018;5;41;0;1460.0;150;3
227;3741;8;2019;5;41;0;1490.0;200;3
221;4067;8;2019;2;7;0;14990.0;1342;3
112;2093;16;1995;3;0;0;12847.33;7300;3
64;4125;29;2018;0;48;0;22259.31;1600;3
368;6363;23;2018;4;37;0;43990.0;1984;3
156;3641;8;2019;5;41;0;1330.66;200;3
139;7280;9;2019;1;30;1;40790.0;4009;0
72;1992;8;2018;5;41;0;1028.6;180;3
308;7239;8;2018;5;41;0;1119.99;150;3
55;1645;11;2018;2;22;0;39990.0;2999;0
284;5257;8;2014;5;21;0;284.0;150;3
379;7214;8;2018;5;51;0;2450.0;125;3
242;5915;0;2019;2;32;0;62000.0;2143;0
348;1424;6;2017;0;47;0;33703.74;1800;3
242;2876;0;2019;4;37;0;69990.0;1595;3
194;6023;8;2018;5;41;0;2018.8;197;3
239;4292;23;2019;0;47;0;33990.0;1998;3
254;2462;8;2017;5;41;0;1047.27;150;3
72;1959;8;2018;5;41;0;975.8;150;3
72;1934;8;2019;5;41;0;852.25;125;3
139;2821;9;2019;1;43;1;76808.0;7684;0
72;1947;8;2019;5;41;0;869.2;150;3
162;3376;8;2019;1;10;1;28990.0;3900;0
162;3316;8;2019;1;9;1;21590.0;2771;0
379;6092;8;2018;5;41;0;1490.0;110;3
42;2387;8;2018;0;47;0;17955.0;1500;3
313;5367;28;2019;0;47;0;25749.0;1600;3
291;1897;9;2018;4;37;0;25802.96;1998;3
120;1121;11;2019;5;41;0;1522.0;120;3
239;4658;22;2019;0;47;0;45990.0;2488;3
334;5704;18;2019;0;48;0;26490.0;1600;3
103;2447;8;2017;5;41;0;1272.0;150;3
103;7331;8;2016;5;41;0;1117.8;150;3
72;1955;8;2017;5;41;0;644.0;150;3
34;7048;16;2019;4;37;0;99990.0;1998;3
329;5996;8;2017;5;41;0;963.07;150;3
267;5565;8;2018;5;41;0;1020.0;125;3
162;3396;8;2019;1;30;1;67490.0;6690;0
71;1931;8;2018;4;26;0;10990.0;0;2
227;4180;8;2018;5;41;0;1949.0;250;3
265;4983;16;2018;4;37;0;59990.0;3498;3
120;2865;11;2019;5;41;0;1837.0;169;3
299;6076;8;2017;5;41;0;600.0;150;3
87;1798;11;2016;5;41;0;900.0;250;3
120;6635;11;2019;5;41;0;2153.0;224;3
331;5792;8;2016;5;21;0;1058.4;200;3
11;2256;8;2016;5;21;0;1680.0;149;3
239;4637;22;2019;4;37;0;79990.0;2488;3
165;4619;23;2018;4;37;0;54990.0;2359;3
273;362;17;2019;4;37;0;53990.0;1598;3
34;6996;0;2019;4;37;0;69990.0;1997;3
64;5645;29;2018;4;37;0;24098.45;1000;3
354;6198;8;2017;5;41;0;949.26;150;3
156;3648;8;2019;5;41;0;935.45;150;3
112;2369;16;2018;2;7;0;45990.0;3340;3
165;2999;16;2017;4;37;0;37105.03;3600;3
54;6324;8;2019;4;37;0;25990.0;1498;3
311;3566;8;2019;8;6;1;62500.0;9726;0
87;1806;8;2018;5;41;0;1550.0;229;3
199;5849;10;2019;4;37;0;49990.0;3470;3
130;7086;8;2019;4;37;0;22440.0;1997;3
116;675;8;2018;1;10;1;54990.0;6690;0
207;298;3;2018;5;21;0;16800.0;350;3
112;2324;16;2018;4;37;0;47656.24;3500;3
153;1483;19;2018;4;37;0;29990.0;1600;3
142;1226;8;2015;5;41;0;895.55;125;3
177;5604;8;2019;4;37;0;24150.0;1997;3
177;5606;8;2019;4;37;0;25880.0;1997;3
127;7173;8;2013;6;2;1;10250.0;6690;0
242;4814;5;2019;6;2;1;71600.0;5958;0
348;344;22;2019;4;37;0;76521.76;4000;3
53;1232;8;2019;4;37;0;19990.0;1500;3
107;1035;8;2019;4;37;0;22600.0;1600;3
334;1826;8;2018;5;41;0;9079.0;248;3
265;5802;22;1989;0;18;0;1042.75;2600;3
295;1280;19;2018;5;21;0;6490.0;499;3
331;5796;8;2019;5;21;0;1305.39;200;3
18;5373;8;2019;5;41;0;1066.0;150;3
242;4117;5;2018;6;2;1;49900.0;4250;0
112;2360;16;2018;2;22;0;79990.0;3500;3
